closure_time,censor,500m_5yr_churn,Business type,Rate type (STD),cluster,ft to downtown,is_downtown_association,is_home_occ,sq(ft),start_year,type,zone,zone_type
1462.0,0,0.2876712328767123,Business/ Services/ Professions,General Service,2,9336.709948647866,0,0,7710.784769007381,2022,Service,C,Commercial
6636.0,0,0.1388888888888889,Architect,Professional Service,1,12702.07855382758,0,0,80475.7869741603,2008,Service,C,Commercial
784.0,1,0.3222222222222222,Contractor- Specialty,Contractor,2,11691.14531441699,0,0,268830.70841695205,2014,Service,M,Manufacturing
4482.0,1,0.0,Home Occupation,Professional Service,1,10330.70586834392,0,1,7512.160072778744,1999,Service,R-1,Residential
1105.0,1,0.2419354838709677,Manufacturing,General Manufacturer,1,9008.1715028066,0,0,27954.578102842886,2010,Other,M,Manufacturing
2342.0,0,0.34375,Home Occupation,General Service,4,8354.11886399241,0,1,5947.50692075319,2019,Service,R-1,Residential
609.0,1,0.3073170731707317,Home Occupation,General Retailer,0,2652.686346103527,0,1,151572.04924893263,2022,Retail,R-4,Residential
3328.0,1,0.3883495145631068,Home Occupation,General Service,4,11723.054286484785,0,1,282663.4622377588,2016,Service,R-2,Residential
3294.0,0,0.2666666666666666,Medical Services,Professional Service,2,7080.311324189817,0,0,52241.25186367986,2017,Service,O,Office
4904.0,1,0.3162393162393162,Auto Mechanic/Detailer/Services,General Service,1,11925.152655605456,0,0,213156.38406141024,2010,Service,C,Commercial
11234.0,0,0.0,"Accounting,Auditing/CPA/Tax Service",Professional Service,0,1732.4112032168428,0,0,38881.45739531492,1995,Service,O,Office
13179.0,1,0.0,Retail,General Retailer,1,14216.73535341594,0,0,87657.76782523286,1987,Retail,M,Manufacturing
2317.0,1,0.0,Misc Business Services,General Service,1,8385.198715587305,0,0,6536.69955425246,2005,Service,R-1,Residential
5890.0,0,0.297951582867784,Real Estate Broker,Professional Service,0,287.61447159881726,0,0,5877.3467955015285,2010,Service,O,Office
14657.0,0,0.0,"Wholesale, Distributors",General Wholesaler,2,8935.549108475205,0,0,85640.01699504977,1986,Other,C,Commercial
1402.0,1,0.135048231511254,Massage,Massage Therapist,0,1380.5874379332497,0,0,45470.35138487366,2007,Service,C,Commercial
1875.0,1,0.3129770992366412,Retail,Downtown Association,0,0.0,1,0,37187.77312983599,2018,Downtown Association,C,Commercial
2073.0,0,0.2962962962962963,Education/School,Professional Service,0,1979.4859869375207,0,0,29332.25537416601,2020,Service,C,Commercial
9445.0,1,0.0,Medical Services,Professional Service,0,187.8663030362173,0,0,5368.54112695502,1994,Service,R-4,Residential
3580.0,1,0.2700729927007299,Rental- Residential,Residential Rental,1,12672.256550732573,0,0,23801.1577796831,2010,Rental,C,Commercial
1446.0,0,0.2906976744186046,Rental- Residential,Residential Rental,3,6965.906868371836,0,0,6376.688587531484,2022,Rental,R-1,Residential
3215.0,1,0.2682926829268293,Rental- Residential,Residential Rental,3,2818.608796844331,0,0,7505.697112254792,2010,Rental,R-1,Residential
1433.0,1,0.0,Dental,Professional Service,3,3600.9345545699584,0,0,33746.40362055601,2003,Service,O,Office
540.0,1,0.2170542635658914,Retail,Residential Rental,1,8075.297408258672,0,0,104171.17343592273,2011,Rental,R-2,Residential
12961.0,0,0.0,Beauty Salon,General Service,0,2547.587331907461,0,0,31078.398160092245,1990,Service,C,Commercial
1193.0,1,0.1969696969696969,Rental- Residential,Residential Rental,3,3191.9486345828955,0,0,8761.388632886465,2022,Rental,R-3,Residential
2087.0,1,0.3433734939759036,Personal Services,General Service,2,10557.168410703522,0,0,1040694.0422821196,2014,Service,R-2,Residential
4893.0,1,0.0,Misc Business Services,Professional Service,4,11043.293531228022,0,0,6125.077361451471,2002,Service,R-1,Residential
2208.0,0,0.3693693693693693,Professional,Professional Service,4,11043.293531228022,0,0,6125.077361451471,2020,Service,R-1,Residential
3658.0,0,0.3508771929824561,Rental- Residential,Residential Rental,3,4199.635916942621,0,0,9015.228782913382,2016,Rental,R-1,Residential
329.0,1,0.2885906040268456,Rental- Residential,Residential Rental,0,622.6693203958629,0,0,38929.67389451548,2010,Rental,R-4,Residential
1725.0,1,0.0,Legal Services,Professional Service,0,694.8522081129619,0,0,17303.698916859114,2001,Service,C,Commercial
6334.0,1,0.0,Auto Mechanic/Detailer/Services,General Service,2,8791.761969003273,0,0,18725.8624454852,1997,Service,C,Commercial
2100.0,0,0.3540983606557377,Medical Services,Professional Service,0,1050.3256985501089,0,0,56948.54208310972,2020,Service,O,Office
1323.0,0,0.3291139240506329,Counseling,General Service,2,11805.03077486831,0,0,89873.10916943774,2022,Service,M,Manufacturing
482.0,0,0.2777777777777778,Business/ Services/ Professions,General Service,1,9506.088955485948,0,0,10239.558839109186,2024,Service,M,Manufacturing
5778.0,1,0.0,Medical Services,Professional Service,0,674.2087210455315,0,0,5359.93468674108,2003,Service,O,Office
931.0,1,0.0917266187050359,Retail,Downtown Association,0,0.0,1,0,36099.68329911458,2007,Downtown Association,C,Commercial
5673.0,0,0.2745098039215686,Rental- Residential,Residential Rental,3,7451.566483110289,0,0,6604.29242073824,2010,Rental,R-1,Residential
2803.0,1,0.2314049586776859,Legal Services,Professional Service,1,12020.657742247651,0,0,38783.40069214897,2009,Service,O,Office
797.0,1,0.2062780269058296,Insurance Agent/Broker,General Service,0,592.1306445810395,0,0,20194.544222754183,2008,Service,C,Commercial
1262.0,1,0.0,Advertising,Downtown Association,0,0.0,1,0,37187.77312983599,2005,Downtown Association,C,Commercial
1531.0,1,0.0786948176583493,Counseling,Downtown Association,0,0.0,1,0,4986.801877116959,2006,Downtown Association,C,Commercial
4757.0,1,0.0,"Computers, Sales & Service",Professional Service,2,7080.311324189817,0,0,52241.25186367986,1997,Service,O,Office
2502.0,1,0.3595360824742268,Retail,Downtown Association,0,0.0,1,0,4909.187098390863,2013,Downtown Association,C,Commercial
3869.0,0,0.3190184049079754,Home Occupation,General Manufacturer,2,10557.168410703522,0,1,1040694.0422821196,2015,Other,R-2,Residential
9967.0,0,0.0,Florist/Nursery,General Service,2,11805.03077486831,0,0,89873.10916943774,1998,Service,M,Manufacturing
212.0,1,0.3063063063063063,Miscellaneous Business,General Service,2,8935.549108475205,0,0,85640.01699504977,2023,Service,C,Commercial
1959.0,0,0.3465909090909091,Home Occupation,Professional Service,1,5699.269381877948,0,1,164404.4606291143,2020,Service,R-3,Residential
1334.0,0,0.303030303030303,Rental- Residential,Residential Rental,3,4270.046455526317,0,0,8083.316762114595,2022,Rental,R-1,Residential
4928.0,1,0.1074380165289256,Finance Company,General Service,0,2802.692747136358,0,0,33750.60580985472,2006,Service,C,Commercial
7081.0,0,0.0805369127516778,Medical Services,Professional Service,3,3783.1140190951296,0,0,13491.36559640221,2006,Service,O,Office
3053.0,1,0.0,Misc Business Services,General Service,3,4903.533569619401,0,0,216202.21346765,1999,Service,C,Commercial
917.0,1,0.3169877408056042,Medical Services,Downtown Association,0,0.0,1,0,4630.464950493994,2017,Downtown Association,C,Commercial
237.0,1,0.2995391705069124,Medical Services,Professional Service,1,6768.375718617516,0,0,30263.700494627887,2016,Service,C,Commercial
561.0,0,0.2857142857142857,Medical Services,Professional Service,1,14410.306160680928,0,0,240299.3802758766,2024,Service,M,Manufacturing
117.0,1,0.25,Medical Services,Professional Service,1,14095.151946208089,0,0,270551.3536319089,2019,Service,C,Commercial
3995.0,0,0.2804878048780488,Misc Business Services,General Service,2,11711.300760299942,0,0,97807.88342507582,2015,Service,M,Manufacturing
7794.0,0,0.0,Professional,Professional Service,3,2133.8399204161574,0,0,8321.122466919473,2004,Service,O,Office
8056.0,1,0.0,Legal Services,Downtown Association,0,0.0,0,0,4883.331576629622,1993,Downtown Association,O,Office
2694.0,0,0.2647058823529412,Medical Services,Professional Service,1,14095.151946208089,0,0,270551.3536319089,2018,Service,C,Commercial
2628.0,0,0.25,Administration/Office,General Service,1,14095.151946208089,0,0,270551.3536319089,2019,Service,C,Commercial
5726.0,1,0.0439560439560439,Beauty Salon,General Service,1,10024.543732764068,0,0,76045.2036602782,2006,Service,C,Commercial
1323.0,0,0.2857142857142857,Beauty Salon,General Retailer,1,10024.543732764068,0,0,76045.2036602782,2022,Retail,C,Commercial
12130.0,0,0.0,Misc Business Services,General Service,2,8124.227521957016,0,0,19203.043964086184,1992,Service,C,Commercial
717.0,0,0.1722689075630252,Medical Services,Professional Service,3,3840.736834790248,0,0,59526.41170489322,2024,Service,O,Office
717.0,0,0.1967213114754098,Medical Services,Professional Service,1,14111.618043865868,0,0,117186.30163188312,2024,Service,BP,Commercial
717.0,0,0.1722689075630252,Medical Services,Professional Service,3,3840.736834790248,0,0,59526.41170489322,2024,Service,O,Office
717.0,0,0.1809045226130653,Medical Services,Professional Service,3,2873.5452560273857,0,0,383141.7608013191,2024,Service,O,Office
717.0,0,0.1722689075630252,Medical Services,Professional Service,3,3840.736834790248,0,0,59526.41170489322,2024,Service,O,Office
717.0,0,0.1722689075630252,Medical Services,Professional Service,3,3840.736834790248,0,0,59526.41170489322,2024,Service,O,Office
258.0,0,0.2130434782608695,Medical Services,Professional Service,3,3600.9345545699584,0,0,33746.40362055601,2025,Service,O,Office
632.0,0,0.3055555555555556,Home Occupation,General Retailer,0,947.2641042512964,0,1,7088.34046206098,2024,Retail,R-2,Residential
3522.0,1,0.0,Advertising,General Service,1,7179.631142251805,0,0,7263.591794810773,2004,Service,C,Commercial
1262.0,0,0.2666666666666666,Medical Services,Professional Service,0,4097.141772737705,0,0,36400.39777929863,2022,Service,PF,Public
74.0,0,0.2372881355932203,Home Occupation,Professional Service,0,2798.0133339393474,0,1,7044.487935432397,2026,Service,R-2,Residential
804.0,1,0.4705882352941176,Apparel/Accessories,General Retailer,4,5372.177298381121,0,0,1135636.335310187,2020,Retail,C,Commercial
6741.0,0,0.0677966101694915,Medical Services,Professional Service,1,14267.413531122376,0,0,87930.35422025107,2007,Service,BP,Commercial
713.0,0,0.1916666666666666,Medical Services,Professional Service,1,14423.91410514908,0,0,102640.5814312235,2024,Service,BP,Commercial
334.0,1,0.2297872340425532,Health Spa/Fitness,General Service,0,950.7702418915406,0,0,7114.890323680366,2024,Service,C,Commercial
2420.0,0,0.3231707317073171,Home Occupation,General Service,0,674.2087210455315,0,1,5359.93468674108,2019,Service,O,Office
227.0,0,0.2957746478873239,Medical Services,Professional Service,0,674.2087210455315,0,0,5359.93468674108,2025,Service,O,Office
621.0,1,0.2605633802816901,Hotels and Motels,General Service,1,9579.082832893837,0,0,113632.1974917182,2021,Service,C,Commercial
833.0,1,0.3066666666666666,Rental- Residential,Residential Rental,0,702.9907666095812,0,0,69358.79660944531,2022,Rental,R-3,Residential
4750.0,0,0.2318181818181818,Medical Services,Professional Service,3,2998.112424072155,0,0,383141.7608013191,2013,Service,O,Office
9834.0,0,0.0,Medical Services,Professional Service,0,28.006788526894063,0,0,18277.68557006998,1999,Service,O,Office
70.0,0,0.2475247524752475,Medical Services,Professional Service,0,28.006788526894063,0,0,18277.68557006998,2026,Service,O,Office
8798.0,0,0.0,Home Occupation,Contractor,4,11723.054286484785,0,1,282663.4622377588,2002,Service,R-2,Residential
768.0,1,0.0,Auto Mechanic/Detailer/Services,General Retailer,1,14479.322745220308,0,0,157316.41160039746,2006,Retail,M,Manufacturing
4984.0,0,0.3216601815823606,Business/ Services/ Professions,Downtown Association,0,0.0,1,0,36099.68329911458,2012,Downtown Association,C,Commercial
140.0,1,0.2592592592592592,Home Occupation,General Retailer,3,8991.40541385445,0,1,12519.331327103571,2025,Retail,R-1,Residential
718.0,1,0.2447552447552447,Home Occupation,General Service,1,5078.990701570575,0,1,7173.241345279387,2019,Service,R-1,Residential
2014.0,0,0.3237410071942446,Home Occupation,Professional Service,1,7135.0309733751055,0,1,5876.388908603266,2020,Service,R-3,Residential
4684.0,1,0.1176470588235294,Rental- Residential,Residential Rental,1,11870.533749729464,0,0,556255.8810398894,2008,Rental,C,Commercial
15964.0,0,0.0,Retail,General Retailer,1,6033.89516805404,0,0,54483.513284763474,1982,Retail,C,Commercial
15599.0,0,0.0,Communications,Utilities/Transportation,1,10290.168112394083,0,0,311139.37171552586,1983,Other,M,Manufacturing
6687.0,1,0.0,Home Occupation,General Service,2,10557.168410703522,0,1,1040694.0422821196,1998,Service,R-2,Residential
15964.0,0,0.0,Apparel/Accessories,Downtown Association,0,0.0,1,0,10242.680863002382,1982,Downtown Association,C,Commercial
7846.0,1,0.0,Real Estate Agent,General Service,0,0.0,0,0,6366.52649248724,1990,Service,O,Office
1391.0,1,0.2439024390243902,Home Occupation,General Retailer,1,6137.3677509271065,0,1,20592.89502488796,2009,Retail,R-2,Residential
1834.0,0,0.3255813953488372,Home Occupation,Professional Service,0,3430.006062893306,0,1,8631.803602345528,2021,Service,R-1,Residential
4933.0,1,0.0,Secondhand Stores,General Retailer,3,4282.081529952254,0,0,21265.475283439107,1996,Retail,C,Commercial
2450.0,0,0.3405405405405405,Rental- Residential,Residential Rental,0,2652.686346103527,0,0,151572.04924893263,2019,Rental,R-4,Residential
234.0,1,0.2994505494505494,Entertainment,Downtown Association,0,0.0,1,0,4986.801877116959,2018,Downtown Association,C,Commercial
147.0,0,0.2978723404255319,Home Occupation,General Retailer,0,3103.101892736074,0,1,244619.315870491,2025,Retail,R-4,Residential
28.0,1,0.274914089347079,Communications,Utilities/Transportation,0,665.2186119848635,0,0,9169.832685321862,2019,Other,O,Office
958.0,0,0.3283582089552239,"Wholesale, Distributors",General Wholesaler,0,1845.1014356876703,0,0,31553.48140695453,2023,Other,C,Commercial
2709.0,1,0.0,Contractor- General,Downtown Association,0,0.0,1,0,42462.67240590146,2000,Downtown Association,C,Commercial
2990.0,1,0.271523178807947,Home Occupation,General Retailer,0,4368.354037443345,0,1,6808.38811340712,2011,Retail,R-1,Residential
6342.0,0,0.1276595744680851,Retail,General Retailer,2,10668.092890012893,0,0,139576.2082619505,2008,Retail,C,Commercial
11611.0,0,0.0,Communications,General Retailer,0,192.79494714003096,0,0,36284.1011744882,1994,Retail,O,Office
1426.0,0,0.3271461716937355,Beauty Salon,General Service,0,855.5839634674401,0,0,9405.67721938189,2022,Service,O,Office
468.0,0,0.2631578947368421,Home Occupation,Professional Service,4,7545.022172579202,0,1,6219.082857298111,2024,Service,C,Commercial
7287.0,0,0.0,"Wholesale, Distributors",General Wholesaler,2,8937.656107085295,0,0,260842.2226411217,2006,Other,C,Commercial
294.0,1,0.3372093023255814,Hotels and Motels,General Service,0,1796.152110232414,0,0,5000.215414829231,2020,Service,R-2,Residential
373.0,1,0.3538461538461538,Home Occupation,General Service,3,4973.829333532886,0,1,6728.521150384615,2013,Service,R-1,Residential
1919.0,1,0.0,Rental- Residential,Residential Rental,3,4069.578545155685,0,0,49528.171551684776,2001,Rental,R-4,Residential
426.0,1,0.3408163265306122,Beauty Salon,Downtown Association,0,0.0,1,0,37187.77312983599,2020,Downtown Association,C,Commercial
127.0,0,0.2867132867132867,Artist/Art Dealer/Sales/Gallery,General Retailer,1,11637.5290119441,0,0,18241.35220912705,2025,Retail,C,Commercial
5402.0,0,0.2340425531914893,Insurance Agent/Broker,General Service,3,2968.026034487257,0,0,11252.77825347254,2011,Service,O,Office
215.0,1,0.2413793103448276,Home Occupation,General Service,0,1842.4955407487853,0,1,4490.910442826389,2013,Service,O,Office
6391.0,0,0.1827956989247312,Rental- Commercial,Commercial Rental Property,1,11925.152655605456,0,0,213156.38406141024,2008,Rental,C,Commercial
4303.0,1,0.2153846153846154,Rental- Residential,Residential Rental,4,11723.054286484785,0,0,282663.4622377588,2010,Rental,R-2,Residential
4962.0,1,0.0,Rental- Residential,Residential Rental,4,11399.542910678332,0,0,5194.252513600112,2000,Rental,R-1,Residential
5663.0,0,0.1756756756756756,Rental- Residential,Residential Rental,3,6533.345636467046,0,0,6270.398109663699,2010,Rental,R-1,Residential
6864.0,1,0.0,Dental,Professional Service,3,3783.1140190951296,0,0,13491.36559640221,1990,Service,O,Office
10953.0,1,0.0,Rental- Commercial,Downtown Association,0,0.0,1,0,7023.8793419242575,1992,Downtown Association,C,Commercial
15249.0,1,0.0,Manufacturing,General Manufacturer,1,8421.820998484376,0,0,13097.019641393004,1982,Other,M,Manufacturing
5374.0,1,0.2320441988950276,Rental- Residential,Residential Rental,3,4069.578545155685,0,0,49528.171551684776,2010,Rental,R-4,Residential
5929.0,1,0.0,Rental- Residential,Residential Rental,1,7833.177545304906,0,0,9217.384022319377,1992,Rental,R-1,Residential
1449.0,0,0.1875,Rental- Residential,Residential Rental,3,4301.769334623825,0,0,9539.717605743535,2022,Rental,R-1,Residential
5626.0,0,0.1948051948051948,Rental- Residential,Residential Rental,0,946.1827002015854,0,0,7434.112323831237,2010,Rental,R-4,Residential
